0, 0 %, 9114 MiB, 21.55 W;1, 0 %, 3 MiB, 22.85 W;2, 0 %, 3 MiB, 12.55 W;3, 0 %, 3 MiB, 7.35 W; @1786715176
0, 0 %, 9114 MiB, 21.26 W;1, 0 %, 3 MiB, 23.05 W;2, 0 %, 3 MiB, 12.37 W;3, 0 %, 3 MiB, 7.23 W; @1786715179
0, 0 %, 9114 MiB, 21.44 W;1, 0 %, 3 MiB, 22.91 W;2, 0 %, 3 MiB, 12.48 W;3, 0 %, 3 MiB, 7.30 W; @1786715183
0, 0 %, 9114 MiB, 21.83 W;1, 0 %, 3 MiB, 23.45 W;2, 0 %, 3 MiB, 12.41 W;3, 0 %, 3 MiB, 8.09 W; @1786715186
0, 0 %, 9114 MiB, 22.19 W;1, 0 %, 3 MiB, 23.80 W;2, 0 %, 3 MiB, 12.98 W;3, 0 %, 3 MiB, 8.38 W; @1786715190
0, 0 %, 9114 MiB, 21.69 W;1, 0 %, 3 MiB, 22.69 W;2, 0 %, 3 MiB, 12.55 W;3, 0 %, 3 MiB, 7.70 W; @1786715193
0, 0 %, 9114 MiB, 21.70 W;1, 0 %, 3 MiB, 22.72 W;2, 0 %, 3 MiB, 12.50 W;3, 0 %, 3 MiB, 7.60 W; @1786715197
0, 0 %, 9114 MiB, 21.98 W;1, 0 %, 3 MiB, 22.43 W;2, 0 %, 3 MiB, 12.29 W;3, 0 %, 3 MiB, 7.66 W; @1786715201
0, 0 %, 9114 MiB, 21.87 W;1, 0 %, 3 MiB, 22.99 W;2, 0 %, 3 MiB, 12.27 W;3, 0 %, 3 MiB, 7.26 W; @1786715205
0, 0 %, 9114 MiB, 22.52 W;1, 0 %, 3 MiB, 22.38 W;2, 0 %, 3 MiB, 12.89 W;3, 0 %, 3 MiB, 8.55 W; @1786715208
0, 0 %, 9114 MiB, 21.93 W;1, 0 %, 3 MiB, 22.42 W;2, 0 %, 3 MiB, 12.19 W;3, 0 %, 3 MiB, 8.29 W; @1786715211
0, 0 %, 9114 MiB, 22.09 W;1, 0 %, 3 MiB, 22.50 W;2, 0 %, 3 MiB, 12.66 W;3, 0 %, 3 MiB, 7.76 W; @1786715215
0, 0 %, 9114 MiB, 21.82 W;1, 0 %, 3 MiB, 22.33 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.06 W; @1786715218
0, 0 %, 9114 MiB, 21.80 W;1, 0 %, 3 MiB, 22.23 W;2, 0 %, 3 MiB, 12.30 W;3, 0 %, 3 MiB, 7.25 W; @1786715221
0, 0 %, 9114 MiB, 21.91 W;1, 0 %, 3 MiB, 23.04 W;2, 0 %, 3 MiB, 12.56 W;3, 0 %, 3 MiB, 6.87 W; @1786715225
0, 0 %, 9114 MiB, 21.67 W;1, 0 %, 3 MiB, 22.56 W;2, 0 %, 3 MiB, 12.37 W;3, 0 %, 3 MiB, 6.81 W; @1786715228
0, 0 %, 9114 MiB, 21.99 W;1, 0 %, 3 MiB, 21.89 W;2, 0 %, 3 MiB, 12.14 W;3, 0 %, 3 MiB, 7.01 W; @1786715231
0, 0 %, 9114 MiB, 21.80 W;1, 0 %, 3 MiB, 22.32 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 8.19 W; @1786715235
0, 0 %, 9114 MiB, 21.81 W;1, 0 %, 3 MiB, 22.43 W;2, 0 %, 3 MiB, 12.39 W;3, 0 %, 3 MiB, 7.43 W; @1786715240
0, 0 %, 9114 MiB, 21.57 W;1, 0 %, 3 MiB, 22.36 W;2, 0 %, 3 MiB, 12.44 W;3, 0 %, 3 MiB, 6.76 W; @1786715243
0, 0 %, 9114 MiB, 21.71 W;1, 0 %, 3 MiB, 22.49 W;2, 0 %, 3 MiB, 12.50 W;3, 0 %, 3 MiB, 7.12 W; @1786715246
0, 0 %, 9114 MiB, 21.47 W;1, 0 %, 3 MiB, 22.63 W;2, 0 %, 3 MiB, 12.70 W;3, 0 %, 3 MiB, 7.14 W; @1786715249
0, 0 %, 9114 MiB, 21.86 W;1, 0 %, 3 MiB, 21.77 W;2, 0 %, 3 MiB, 12.40 W;3, 0 %, 3 MiB, 6.86 W; @1786715252
0, 0 %, 9114 MiB, 21.75 W;1, 0 %, 3 MiB, 22.08 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.07 W; @1786715256
0, 0 %, 9114 MiB, 21.88 W;1, 0 %, 3 MiB, 22.47 W;2, 0 %, 3 MiB, 12.58 W;3, 0 %, 3 MiB, 8.18 W; @1786715259
0, 0 %, 9114 MiB, 21.86 W;1, 0 %, 3 MiB, 22.19 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.95 W; @1786715263
0, 0 %, 9114 MiB, 21.58 W;1, 0 %, 3 MiB, 22.45 W;2, 0 %, 3 MiB, 12.53 W;3, 0 %, 3 MiB, 7.40 W; @1786715267
0, 0 %, 9114 MiB, 21.51 W;1, 0 %, 3 MiB, 23.06 W;2, 0 %, 3 MiB, 12.44 W;3, 0 %, 3 MiB, 7.13 W; @1786715271
0, 0 %, 9114 MiB, 21.65 W;1, 0 %, 3 MiB, 22.31 W;2, 0 %, 3 MiB, 12.46 W;3, 0 %, 3 MiB, 7.30 W; @1786715274
0, 0 %, 9114 MiB, 21.29 W;1, 0 %, 3 MiB, 22.32 W;2, 0 %, 3 MiB, 12.51 W;3, 0 %, 3 MiB, 7.40 W; @1786715277
0, 0 %, 9114 MiB, 21.56 W;1, 0 %, 3 MiB, 22.51 W;2, 0 %, 3 MiB, 12.36 W;3, 0 %, 3 MiB, 7.89 W; @1786715280
0, 0 %, 9114 MiB, 21.57 W;1, 0 %, 3 MiB, 22.24 W;2, 0 %, 3 MiB, 12.42 W;3, 0 %, 3 MiB, 7.70 W; @1786715284
0, 0 %, 9114 MiB, 21.71 W;1, 0 %, 3 MiB, 22.54 W;2, 0 %, 3 MiB, 12.71 W;3, 0 %, 3 MiB, 7.64 W; @1786715287
0, 0 %, 9114 MiB, 21.45 W;1, 0 %, 3 MiB, 22.73 W;2, 0 %, 3 MiB, 12.51 W;3, 0 %, 3 MiB, 7.49 W; @1786715290
0, 0 %, 9114 MiB, 21.09 W;1, 0 %, 3 MiB, 22.83 W;2, 0 %, 3 MiB, 12.44 W;3, 0 %, 3 MiB, 7.06 W; @1786715294
0, 0 %, 9114 MiB, 21.38 W;1, 0 %, 3 MiB, 22.79 W;2, 0 %, 3 MiB, 12.55 W;3, 0 %, 3 MiB, 7.07 W; @1786715297
0, 0 %, 9114 MiB, 21.70 W;1, 0 %, 3 MiB, 22.74 W;2, 0 %, 3 MiB, 12.87 W;3, 0 %, 3 MiB, 8.34 W; @1786715301
0, 0 %, 9114 MiB, 21.57 W;1, 0 %, 3 MiB, 22.35 W;2, 0 %, 3 MiB, 12.48 W;3, 0 %, 3 MiB, 8.01 W; @1786715304
0, 0 %, 9114 MiB, 21.72 W;1, 0 %, 3 MiB, 22.85 W;2, 0 %, 3 MiB, 12.76 W;3, 0 %, 3 MiB, 7.95 W; @1786715307
0, 0 %, 9114 MiB, 21.88 W;1, 0 %, 3 MiB, 22.88 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 7.20 W; @1786715311
0, 0 %, 9114 MiB, 21.64 W;1, 0 %, 3 MiB, 22.78 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 7.37 W; @1786715314
0, 0 %, 9114 MiB, 21.71 W;1, 0 %, 3 MiB, 22.78 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 7.38 W; @1786715317
0, 0 %, 9114 MiB, 21.43 W;1, 0 %, 3 MiB, 23.01 W;2, 0 %, 3 MiB, 12.72 W;3, 0 %, 3 MiB, 7.29 W; @1786715321
0, 0 %, 9114 MiB, 21.50 W;1, 0 %, 3 MiB, 22.94 W;2, 0 %, 3 MiB, 12.78 W;3, 0 %, 3 MiB, 7.27 W; @1786715324
0, 0 %, 9114 MiB, 21.76 W;1, 0 %, 3 MiB, 22.80 W;2, 0 %, 3 MiB, 12.77 W;3, 0 %, 3 MiB, 7.35 W; @1786715328
0, 0 %, 9114 MiB, 22.04 W;1, 0 %, 3 MiB, 22.49 W;2, 0 %, 3 MiB, 12.57 W;3, 0 %, 3 MiB, 8.23 W; @1786715331
0, 0 %, 9114 MiB, 21.98 W;1, 0 %, 3 MiB, 22.13 W;2, 0 %, 3 MiB, 12.61 W;3, 0 %, 3 MiB, 8.77 W; @1786715334
0, 0 %, 9114 MiB, 22.24 W;1, 0 %, 3 MiB, 22.53 W;2, 0 %, 3 MiB, 12.94 W;3, 0 %, 3 MiB, 8.30 W; @1786715337
0, 0 %, 9114 MiB, 21.77 W;1, 0 %, 3 MiB, 22.44 W;2, 0 %, 3 MiB, 12.74 W;3, 0 %, 3 MiB, 7.68 W; @1786715341
0, 0 %, 9114 MiB, 21.63 W;1, 0 %, 3 MiB, 22.46 W;2, 0 %, 3 MiB, 12.71 W;3, 0 %, 3 MiB, 7.56 W; @1786715344
0, 0 %, 9114 MiB, 21.06 W;1, 0 %, 3 MiB, 22.56 W;2, 0 %, 3 MiB, 12.71 W;3, 0 %, 3 MiB, 7.43 W; @1786715347
0, 0 %, 9114 MiB, 21.49 W;1, 0 %, 3 MiB, 22.62 W;2, 0 %, 3 MiB, 12.72 W;3, 0 %, 3 MiB, 7.29 W; @1786715350
0, 0 %, 9114 MiB, 21.29 W;1, 0 %, 3 MiB, 22.92 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 7.22 W; @1786715354
0, 0 %, 9114 MiB, 21.67 W;1, 0 %, 3 MiB, 22.46 W;2, 0 %, 3 MiB, 12.69 W;3, 0 %, 3 MiB, 7.11 W; @1786715357
0, 0 %, 9114 MiB, 21.46 W;1, 0 %, 3 MiB, 22.60 W;2, 0 %, 3 MiB, 12.68 W;3, 0 %, 3 MiB, 6.92 W; @1786715360
0, 0 %, 9114 MiB, 21.68 W;1, 0 %, 3 MiB, 23.18 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 6.94 W; @1786715363
0, 0 %, 9114 MiB, 21.55 W;1, 0 %, 3 MiB, 22.73 W;2, 0 %, 3 MiB, 12.46 W;3, 0 %, 3 MiB, 7.05 W; @1786715366
0, 0 %, 9114 MiB, 21.56 W;1, 0 %, 3 MiB, 22.64 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 6.82 W; @1786715370
0, 0 %, 9114 MiB, 21.42 W;1, 0 %, 3 MiB, 23.11 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 6.96 W; @1786715373
0, 0 %, 9114 MiB, 21.64 W;1, 0 %, 3 MiB, 22.29 W;2, 0 %, 3 MiB, 12.47 W;3, 0 %, 3 MiB, 6.86 W; @1786715377
0, 0 %, 9114 MiB, 21.26 W;1, 0 %, 3 MiB, 22.73 W;2, 0 %, 3 MiB, 12.40 W;3, 0 %, 3 MiB, 6.93 W; @1786715380
0, 0 %, 9114 MiB, 21.24 W;1, 0 %, 3 MiB, 22.50 W;2, 0 %, 3 MiB, 12.51 W;3, 0 %, 3 MiB, 6.98 W; @1786715383
0, 0 %, 9114 MiB, 21.48 W;1, 0 %, 3 MiB, 22.51 W;2, 0 %, 3 MiB, 12.55 W;3, 0 %, 3 MiB, 6.95 W; @1786715386
0, 0 %, 9114 MiB, 21.99 W;1, 0 %, 3 MiB, 22.33 W;2, 0 %, 3 MiB, 12.57 W;3, 0 %, 3 MiB, 7.76 W; @1786715390
0, 0 %, 9114 MiB, 22.13 W;1, 0 %, 3 MiB, 22.39 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 8.02 W; @1786715393
0, 0 %, 9114 MiB, 21.59 W;1, 0 %, 3 MiB, 22.40 W;2, 0 %, 3 MiB, 12.69 W;3, 0 %, 3 MiB, 7.24 W; @1786715396
0, 0 %, 9114 MiB, 21.47 W;1, 0 %, 3 MiB, 22.30 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 7.01 W; @1786715400
0, 0 %, 9114 MiB, 21.59 W;1, 0 %, 3 MiB, 22.32 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 7.37 W; @1786715403
0, 0 %, 9114 MiB, 21.45 W;1, 0 %, 3 MiB, 22.42 W;2, 0 %, 3 MiB, 12.70 W;3, 0 %, 3 MiB, 7.13 W; @1786715406
0, 0 %, 9114 MiB, 21.47 W;1, 0 %, 3 MiB, 22.28 W;2, 0 %, 3 MiB, 12.66 W;3, 0 %, 3 MiB, 7.37 W; @1786715409
0, 0 %, 9114 MiB, 21.95 W;1, 0 %, 3 MiB, 22.45 W;2, 0 %, 3 MiB, 12.67 W;3, 0 %, 3 MiB, 8.23 W; @1786715412
0, 0 %, 9114 MiB, 21.39 W;1, 0 %, 3 MiB, 22.58 W;2, 0 %, 3 MiB, 12.56 W;3, 0 %, 3 MiB, 7.88 W; @1786715416
0, 0 %, 9114 MiB, 21.45 W;1, 0 %, 3 MiB, 22.42 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.05 W; @1786715419
0, 0 %, 9114 MiB, 21.38 W;1, 0 %, 3 MiB, 21.79 W;2, 0 %, 3 MiB, 12.40 W;3, 0 %, 3 MiB, 7.02 W; @1786715422
0, 0 %, 9114 MiB, 21.59 W;1, 0 %, 3 MiB, 21.96 W;2, 0 %, 3 MiB, 12.53 W;3, 0 %, 3 MiB, 7.54 W; @1786715425
0, 0 %, 9114 MiB, 21.59 W;1, 0 %, 3 MiB, 22.76 W;2, 0 %, 3 MiB, 12.36 W;3, 0 %, 3 MiB, 7.25 W; @1786715429
0, 0 %, 9114 MiB, 21.50 W;1, 0 %, 3 MiB, 22.44 W;2, 0 %, 3 MiB, 12.25 W;3, 0 %, 3 MiB, 7.00 W; @1786715432
0, 0 %, 9114 MiB, 21.40 W;1, 0 %, 3 MiB, 22.59 W;2, 0 %, 3 MiB, 12.31 W;3, 0 %, 3 MiB, 7.27 W; @1786715435
0, 0 %, 9114 MiB, 21.40 W;1, 0 %, 3 MiB, 22.46 W;2, 0 %, 3 MiB, 12.53 W;3, 0 %, 3 MiB, 7.05 W; @1786715439
0, 0 %, 9114 MiB, 21.96 W;1, 0 %, 3 MiB, 22.45 W;2, 0 %, 3 MiB, 12.20 W;3, 0 %, 3 MiB, 7.13 W; @1786715442
0, 0 %, 9114 MiB, 21.49 W;1, 0 %, 3 MiB, 22.96 W;2, 0 %, 3 MiB, 12.05 W;3, 0 %, 3 MiB, 7.72 W; @1786715445
0, 0 %, 9114 MiB, 21.56 W;1, 0 %, 3 MiB, 22.50 W;2, 0 %, 3 MiB, 12.28 W;3, 0 %, 3 MiB, 7.77 W; @1786715449
0, 0 %, 9114 MiB, 21.53 W;1, 0 %, 3 MiB, 22.58 W;2, 0 %, 3 MiB, 12.25 W;3, 0 %, 3 MiB, 7.21 W; @1786715452
0, 0 %, 9114 MiB, 21.23 W;1, 0 %, 3 MiB, 22.95 W;2, 0 %, 3 MiB, 12.36 W;3, 0 %, 3 MiB, 7.02 W; @1786715455
0, 0 %, 9114 MiB, 21.43 W;1, 0 %, 3 MiB, 22.79 W;2, 0 %, 3 MiB, 12.42 W;3, 0 %, 3 MiB, 6.90 W; @1786715458
0, 0 %, 9114 MiB, 21.97 W;1, 0 %, 3 MiB, 22.52 W;2, 0 %, 3 MiB, 12.35 W;3, 0 %, 3 MiB, 6.87 W; @1786715461
0, 0 %, 9114 MiB, 21.78 W;1, 0 %, 3 MiB, 23.25 W;2, 0 %, 3 MiB, 12.53 W;3, 0 %, 3 MiB, 7.04 W; @1786715465
0, 0 %, 9114 MiB, 21.87 W;1, 0 %, 3 MiB, 22.36 W;2, 0 %, 3 MiB, 12.43 W;3, 0 %, 3 MiB, 7.16 W; @1786715468
0, 0 %, 9114 MiB, 21.86 W;1, 0 %, 3 MiB, 23.57 W;2, 0 %, 3 MiB, 12.38 W;3, 0 %, 3 MiB, 6.91 W; @1786715472
0, 0 %, 9114 MiB, 22.05 W;1, 0 %, 3 MiB, 22.77 W;2, 0 %, 3 MiB, 12.31 W;3, 0 %, 3 MiB, 7.96 W; @1786715475
0, 0 %, 9114 MiB, 21.91 W;1, 0 %, 3 MiB, 23.38 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 7.82 W; @1786715478
0, 0 %, 9114 MiB, 22.06 W;1, 0 %, 3 MiB, 23.40 W;2, 0 %, 3 MiB, 12.80 W;3, 0 %, 3 MiB, 7.48 W; @1786715482
0, 0 %, 9114 MiB, 21.82 W;1, 0 %, 3 MiB, 22.97 W;2, 0 %, 3 MiB, 12.58 W;3, 0 %, 3 MiB, 6.97 W; @1786715485
0, 0 %, 9114 MiB, 21.47 W;1, 0 %, 3 MiB, 23.23 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 6.98 W; @1786715488
0, 0 %, 9114 MiB, 21.28 W;1, 0 %, 3 MiB, 23.21 W;2, 0 %, 3 MiB, 12.62 W;3, 0 %, 3 MiB, 6.76 W; @1786715491
0, 0 %, 9114 MiB, 21.60 W;1, 0 %, 3 MiB, 22.56 W;2, 0 %, 3 MiB, 12.46 W;3, 0 %, 3 MiB, 7.77 W; @1786715495
0, 0 %, 9114 MiB, 21.85 W;1, 0 %, 3 MiB, 22.28 W;2, 0 %, 3 MiB, 12.58 W;3, 0 %, 3 MiB, 7.95 W; @1786715498
0, 0 %, 9114 MiB, 21.92 W;1, 0 %, 3 MiB, 22.84 W;2, 0 %, 3 MiB, 13.15 W;3, 0 %, 3 MiB, 7.41 W; @1786715502
0, 0 %, 9114 MiB, 21.52 W;1, 0 %, 3 MiB, 22.12 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 6.80 W; @1786715505
0, 0 %, 9114 MiB, 21.52 W;1, 0 %, 3 MiB, 23.05 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 7.29 W; @1786715508
0, 0 %, 9114 MiB, 21.33 W;1, 0 %, 3 MiB, 22.45 W;2, 0 %, 3 MiB, 12.67 W;3, 0 %, 3 MiB, 7.28 W; @1786715511
0, 0 %, 9114 MiB, 21.25 W;1, 0 %, 3 MiB, 22.80 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 7.26 W; @1786715515
0, 0 %, 9114 MiB, 21.52 W;1, 0 %, 3 MiB, 22.37 W;2, 0 %, 3 MiB, 12.78 W;3, 0 %, 3 MiB, 7.28 W; @1786715518
0, 0 %, 9114 MiB, 21.38 W;1, 0 %, 3 MiB, 22.89 W;2, 0 %, 3 MiB, 12.76 W;3, 0 %, 3 MiB, 7.41 W; @1786715521
0, 0 %, 9114 MiB, 21.64 W;1, 0 %, 3 MiB, 22.91 W;2, 0 %, 3 MiB, 12.48 W;3, 0 %, 3 MiB, 7.83 W; @1786715524
0, 0 %, 9114 MiB, 20.97 W;1, 0 %, 3 MiB, 23.72 W;2, 0 %, 3 MiB, 12.53 W;3, 0 %, 3 MiB, 7.99 W; @1786715528
0, 0 %, 9114 MiB, 21.31 W;1, 0 %, 3 MiB, 23.38 W;2, 0 %, 3 MiB, 12.64 W;3, 0 %, 3 MiB, 7.36 W; @1786715532
0, 0 %, 9114 MiB, 21.07 W;1, 0 %, 3 MiB, 23.07 W;2, 0 %, 3 MiB, 12.43 W;3, 0 %, 3 MiB, 7.34 W; @1786715536
0, 0 %, 9114 MiB, 21.32 W;1, 0 %, 3 MiB, 23.00 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.33 W; @1786715539
0, 0 %, 9114 MiB, 21.03 W;1, 0 %, 3 MiB, 22.80 W;2, 0 %, 3 MiB, 12.70 W;3, 0 %, 3 MiB, 6.84 W; @1786715543
0, 0 %, 9114 MiB, 20.99 W;1, 0 %, 3 MiB, 22.98 W;2, 0 %, 3 MiB, 12.57 W;3, 0 %, 3 MiB, 7.01 W; @1786715546
0, 0 %, 9114 MiB, 21.41 W;1, 0 %, 3 MiB, 23.62 W;2, 0 %, 3 MiB, 12.42 W;3, 0 %, 3 MiB, 7.15 W; @1786715549
0, 0 %, 9114 MiB, 21.59 W;1, 0 %, 3 MiB, 23.92 W;2, 0 %, 3 MiB, 12.36 W;3, 0 %, 3 MiB, 8.13 W; @1786715553
0, 0 %, 9114 MiB, 21.27 W;1, 0 %, 3 MiB, 23.39 W;2, 0 %, 3 MiB, 12.50 W;3, 0 %, 3 MiB, 7.95 W; @1786715557
0, 0 %, 9114 MiB, 21.45 W;1, 0 %, 3 MiB, 23.17 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 7.40 W; @1786715560
0, 0 %, 9114 MiB, 21.16 W;1, 0 %, 3 MiB, 23.07 W;2, 0 %, 3 MiB, 12.49 W;3, 0 %, 3 MiB, 7.26 W; @1786715564
0, 0 %, 9114 MiB, 21.19 W;1, 0 %, 3 MiB, 23.16 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 7.07 W; @1786715569
0, 0 %, 9114 MiB, 21.43 W;1, 0 %, 3 MiB, 23.11 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 7.03 W; @1786715572
0, 0 %, 9114 MiB, 21.52 W;1, 0 %, 3 MiB, 22.58 W;2, 0 %, 3 MiB, 12.66 W;3, 0 %, 3 MiB, 7.17 W; @1786715575
0, 0 %, 9114 MiB, 21.32 W;1, 0 %, 3 MiB, 22.71 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 7.00 W; @1786715579
0, 0 %, 9114 MiB, 21.65 W;1, 0 %, 3 MiB, 22.67 W;2, 0 %, 3 MiB, 12.89 W;3, 0 %, 3 MiB, 6.72 W; @1786715582
0, 0 %, 9114 MiB, 21.30 W;1, 0 %, 3 MiB, 23.22 W;2, 0 %, 3 MiB, 12.92 W;3, 0 %, 3 MiB, 6.92 W; @1786715585
0, 0 %, 9114 MiB, 21.28 W;1, 0 %, 3 MiB, 22.72 W;2, 0 %, 3 MiB, 13.03 W;3, 0 %, 3 MiB, 6.90 W; @1786715590
0, 0 %, 9114 MiB, 21.13 W;1, 0 %, 3 MiB, 22.38 W;2, 0 %, 3 MiB, 12.74 W;3, 0 %, 3 MiB, 6.91 W; @1786715593
0, 0 %, 9114 MiB, 21.15 W;1, 0 %, 3 MiB, 22.54 W;2, 0 %, 3 MiB, 12.66 W;3, 0 %, 3 MiB, 7.28 W; @1786715597
0, 0 %, 9114 MiB, 21.42 W;1, 0 %, 3 MiB, 23.39 W;2, 0 %, 3 MiB, 12.64 W;3, 0 %, 3 MiB, 7.60 W; @1786715600
0, 0 %, 9114 MiB, 21.47 W;1, 0 %, 3 MiB, 22.93 W;2, 0 %, 3 MiB, 12.60 W;3, 0 %, 3 MiB, 8.01 W; @1786715604
0, 0 %, 9114 MiB, 21.57 W;1, 0 %, 3 MiB, 22.96 W;2, 0 %, 3 MiB, 12.49 W;3, 0 %, 3 MiB, 8.22 W; @1786715607
0, 0 %, 9114 MiB, 21.84 W;1, 0 %, 3 MiB, 23.23 W;2, 0 %, 3 MiB, 13.17 W;3, 0 %, 3 MiB, 7.48 W; @1786715610
0, 0 %, 9114 MiB, 21.43 W;1, 0 %, 3 MiB, 23.06 W;2, 0 %, 3 MiB, 12.80 W;3, 0 %, 3 MiB, 7.07 W; @1786715614
0, 0 %, 9114 MiB, 21.64 W;1, 0 %, 3 MiB, 23.10 W;2, 0 %, 3 MiB, 12.37 W;3, 0 %, 3 MiB, 6.84 W; @1786715617
0, 0 %, 9114 MiB, 21.55 W;1, 0 %, 3 MiB, 22.96 W;2, 0 %, 3 MiB, 12.79 W;3, 0 %, 3 MiB, 7.03 W; @1786715620
0, 0 %, 9114 MiB, 21.54 W;1, 0 %, 3 MiB, 22.06 W;2, 0 %, 3 MiB, 12.69 W;3, 0 %, 3 MiB, 6.95 W; @1786715624
0, 0 %, 9114 MiB, 21.28 W;1, 0 %, 3 MiB, 23.24 W;2, 0 %, 3 MiB, 12.59 W;3, 0 %, 3 MiB, 6.84 W; @1786715627
0, 0 %, 9114 MiB, 21.31 W;1, 0 %, 3 MiB, 22.77 W;2, 0 %, 3 MiB, 12.78 W;3, 0 %, 3 MiB, 6.66 W; @1786715630
0, 0 %, 9114 MiB, 21.68 W;1, 0 %, 3 MiB, 22.84 W;2, 0 %, 3 MiB, 12.52 W;3, 0 %, 3 MiB, 6.39 W; @1786715634
0, 0 %, 9114 MiB, 21.89 W;1, 0 %, 3 MiB, 22.70 W;2, 0 %, 3 MiB, 12.72 W;3, 0 %, 3 MiB, 7.42 W; @1786715638
0, 0 %, 9114 MiB, 22.15 W;1, 0 %, 3 MiB, 22.65 W;2, 0 %, 3 MiB, 12.35 W;3, 0 %, 3 MiB, 7.84 W; @1786715641
0, 0 %, 9114 MiB, 21.86 W;1, 0 %, 3 MiB, 23.03 W;2, 0 %, 3 MiB, 12.50 W;3, 0 %, 3 MiB, 7.66 W; @1786715644
0, 0 %, 9114 MiB, 21.51 W;1, 0 %, 3 MiB, 22.05 W;2, 0 %, 3 MiB, 12.49 W;3, 0 %, 3 MiB, 7.23 W; @1786715648
0, 0 %, 9114 MiB, 21.53 W;1, 0 %, 3 MiB, 23.03 W;2, 0 %, 3 MiB, 12.62 W;3, 0 %, 3 MiB, 6.84 W; @1786715651
0, 0 %, 9114 MiB, 21.23 W;1, 0 %, 3 MiB, 22.87 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 6.78 W; @1786715655
0, 0 %, 9114 MiB, 21.39 W;1, 0 %, 3 MiB, 22.50 W;2, 0 %, 3 MiB, 12.48 W;3, 0 %, 3 MiB, 6.73 W; @1786715659
0, 0 %, 9114 MiB, 21.67 W;1, 0 %, 3 MiB, 22.66 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 7.86 W; @1786715662
0, 0 %, 9114 MiB, 21.46 W;1, 0 %, 3 MiB, 23.09 W;2, 0 %, 3 MiB, 12.37 W;3, 0 %, 3 MiB, 7.70 W; @1786715665
0, 0 %, 9114 MiB, 21.69 W;1, 0 %, 3 MiB, 23.53 W;2, 0 %, 3 MiB, 12.25 W;3, 0 %, 3 MiB, 7.20 W; @1786715669
0, 0 %, 9114 MiB, 21.48 W;1, 0 %, 3 MiB, 23.07 W;2, 0 %, 3 MiB, 12.37 W;3, 0 %, 3 MiB, 6.83 W; @1786715672
0, 0 %, 9114 MiB, 21.76 W;1, 0 %, 3 MiB, 23.18 W;2, 0 %, 3 MiB, 12.35 W;3, 0 %, 3 MiB, 6.88 W; @1786715676
0, 0 %, 9114 MiB, 21.78 W;1, 0 %, 3 MiB, 23.35 W;2, 0 %, 3 MiB, 12.33 W;3, 0 %, 3 MiB, 6.76 W; @1786715679
0, 0 %, 9114 MiB, 21.18 W;1, 0 %, 3 MiB, 22.97 W;2, 0 %, 3 MiB, 12.63 W;3, 0 %, 3 MiB, 6.96 W; @1786715683
0, 0 %, 9114 MiB, 21.34 W;1, 0 %, 3 MiB, 23.28 W;2, 0 %, 3 MiB, 12.65 W;3, 0 %, 3 MiB, 6.84 W; @1786715686
0, 0 %, 9114 MiB, 21.70 W;1, 0 %, 3 MiB, 23.17 W;2, 0 %, 3 MiB, 12.56 W;3, 0 %, 3 MiB, 6.91 W; @1786715693
0, 0 %, 9114 MiB, 21.63 W;1, 0 %, 3 MiB, 22.89 W;2, 0 %, 3 MiB, 12.48 W;3, 0 %, 3 MiB, 7.95 W; @1786715698
