0, 0 %, 20.87 W;1, 0 %, 24.12 W;2, 0 %, 12.28 W;3, 0 %, 8.48 W; @1786708604
0, 0 %, 21.43 W;1, 0 %, 24.01 W;2, 0 %, 12.57 W;3, 0 %, 9.59 W; @1786708606
0, 0 %, 21.31 W;1, 0 %, 23.27 W;2, 0 %, 12.86 W;3, 0 %, 9.80 W; @1786708609
0, 0 %, 21.47 W;1, 0 %, 22.95 W;2, 0 %, 12.96 W;3, 0 %, 9.66 W; @1786708611
0, 0 %, 21.39 W;1, 0 %, 23.89 W;2, 0 %, 12.83 W;3, 0 %, 9.46 W; @1786708613
0, 0 %, 21.23 W;1, 0 %, 23.31 W;2, 0 %, 12.69 W;3, 0 %, 8.50 W; @1786708615
0, 0 %, 21.23 W;1, 0 %, 24.07 W;2, 0 %, 12.70 W;3, 0 %, 9.78 W; @1786708617
0, 0 %, 21.05 W;1, 0 %, 23.63 W;2, 0 %, 12.55 W;3, 0 %, 9.51 W; @1786708619
0, 0 %, 21.58 W;1, 0 %, 22.91 W;2, 0 %, 12.89 W;3, 0 %, 9.58 W; @1786708621
0, 0 %, 21.56 W;1, 0 %, 23.44 W;2, 0 %, 12.69 W;3, 0 %, 9.56 W; @1786708624
0, 0 %, 21.55 W;1, 0 %, 23.64 W;2, 0 %, 12.76 W;3, 0 %, 9.43 W; @1786708626
